PartNumber	Code	D(in)	Bf(in)	Tw(in)	Tf(in)	R1(in)	R2(in)	SLOPE(deg)	Sx(in)	Sy(in)	A(in2)	P(lb_ft)	L(in)	vxm(in)	vxp(in)	vym(in)	vyp(in)	Ix(in4)	Vx(in3)	Gx(in)	Iy(in4)	Vy(in3)	Gy(in)	J(in4)	Ax(in2)	Ay(in2)	Alpha(deg)
FL_1x0.1875	81	1.0000	0.1875	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.187500	0.637500	2.375000	0.093750	0.093750	0.500000	0.500000	0.015625	0.031250	0.288675	0.000549	0.005859	0.054127	0.001964	0.125000	0.125000	0.000000
FL_1x0.25	81	1.0000	0.2500	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.250000	0.850000	2.500000	0.125000	0.125000	0.500000	0.500000	0.020833	0.041667	0.288675	0.001302	0.010417	0.072169	0.004391	0.166667	0.166667	0.000000
FL_1x0.3125	81	1.0000	0.3125	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.312500	1.062500	2.625000	0.156250	0.156250	0.500000	0.500000	0.026042	0.052083	0.288675	0.002543	0.016276	0.090211	0.008026	0.208333	0.208333	0.000000
FL_1x0.375	81	1.0000	0.3750	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.375000	1.275000	2.750000	0.187500	0.187500	0.500000	0.500000	0.031250	0.062500	0.288675	0.004395	0.023438	0.108253	0.013869	0.250000	0.250000	0.000000
FL_1x0.4375	81	1.0000	0.4375	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.437500	1.487500	2.875000	0.218750	0.218750	0.500000	0.500000	0.036458	0.072917	0.288675	0.006978	0.031901	0.126295	0.019177	0.291667	0.291667	0.000000
FL_1x0.5	81	1.0000	0.5000	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.500000	1.700000	3.000000	0.250000	0.250000	0.500000	0.500000	0.041667	0.083333	0.288675	0.010417	0.041667	0.144338	0.028625	0.333333	0.333333	0.000000
FL_1x0.5625	81	1.0000	0.5625	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.562500	1.912500	3.125000	0.281250	0.281250	0.500000	0.500000	0.046875	0.093750	0.288675	0.014832	0.052734	0.162380	0.040757	0.375000	0.375000	0.000000
FL_1x0.625	81	1.0000	0.6250	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.625000	2.125000	3.250000	0.312500	0.312500	0.500000	0.500000	0.052083	0.104167	0.288675	0.020345	0.065104	0.180422	0.047852	0.416667	0.416667	0.000000
FL_1x0.6875	81	1.0000	0.6875	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.687500	2.337500	3.375000	0.343750	0.343750	0.500000	0.500000	0.057292	0.114583	0.288675	0.027079	0.078776	0.198464	0.063690	0.458333	0.458333	0.000000
FL_1x0.75	81	1.0000	0.7500	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.750000	2.550000	3.500000	0.375000	0.375000	0.500000	0.500000	0.062500	0.125000	0.288675	0.035156	0.093750	0.216506	0.082688	0.500000	0.500000	0.000000
FL_1x0.8125	81	1.0000	0.8125	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.812500	2.762500	3.625000	0.406250	0.406250	0.500000	0.500000	0.067708	0.135417	0.288675	0.044698	0.110026	0.234549	0.075629	0.541667	0.541667	0.000000
FL_1x0.875	81	1.0000	0.8750	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.875000	2.975000	3.750000	0.437500	0.437500	0.500000	0.500000	0.072917	0.145833	0.288675	0.055827	0.127604	0.252591	0.094459	0.583333	0.583333	0.000000
FL_1x0.9375	81	1.0000	0.9375	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.937500	3.187500	3.875000	0.468750	0.468750	0.500000	0.500000	0.078125	0.156250	0.288675	0.068665	0.146484	0.270633	0.116180	0.625000	0.625000	0.000000
FL_1x1	81	1.0000	1.0000	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.000000	3.400000	4.000000	0.500000	0.500000	0.500000	0.500000	0.083333	0.166667	0.288675	0.083333	0.166667	0.288675	0.141000	0.666667	0.666667	0.000000
FL_2x0.1875	81	2.0000	0.1875	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.375000	1.275000	4.375000	0.093750	0.093750	1.000000	1.000000	0.125000	0.125000	0.577350	0.001099	0.011719	0.054127	0.004113	0.250000	0.250000	0.000000
FL_2x0.25	81	2.0000	0.2500	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.500000	1.700000	4.500000	0.125000	0.125000	1.000000	1.000000	0.166667	0.166667	0.577350	0.002604	0.020833	0.072169	0.009594	0.333333	0.333333	0.000000
FL_2x0.3125	81	2.0000	0.3125	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.625000	2.125000	4.625000	0.156250	0.156250	1.000000	1.000000	0.208333	0.208333	0.577350	0.005086	0.032552	0.090211	0.018188	0.416667	0.416667	0.000000
FL_2x0.375	81	2.0000	0.3750	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.750000	2.550000	4.750000	0.187500	0.187500	1.000000	1.000000	0.250000	0.250000	0.577350	0.008789	0.046875	0.108253	0.031430	0.500000	0.500000	0.000000
FL_2x0.4375	81	2.0000	0.4375	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.875000	2.975000	4.875000	0.218750	0.218750	1.000000	1.000000	0.291667	0.291667	0.577350	0.013957	0.063802	0.126295	0.047062	0.583333	0.583333	0.000000
FL_2x0.5	81	2.0000	0.5000	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.000000	3.400000	5.000000	0.250000	0.250000	1.000000	1.000000	0.333333	0.333333	0.577350	0.020833	0.083333	0.144338	0.070250	0.666667	0.666667	0.000000
FL_2x0.5625	81	2.0000	0.5625	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.125000	3.825000	5.125000	0.281250	0.281250	1.000000	1.000000	0.375000	0.375000	0.577350	0.029663	0.105469	0.162380	0.100024	0.750000	0.750000	0.000000
FL_2x0.625	81	2.0000	0.6250	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.250000	4.250000	5.250000	0.312500	0.312500	1.000000	1.000000	0.416667	0.416667	0.577350	0.040690	0.130208	0.180422	0.128418	0.833333	0.833333	0.000000
FL_2x0.6875	81	2.0000	0.6875	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.375000	4.675000	5.375000	0.343750	0.343750	1.000000	1.000000	0.458333	0.458333	0.577350	0.054159	0.157552	0.198464	0.170924	0.916667	0.916667	0.000000
FL_2x0.75	81	2.0000	0.7500	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.500000	5.100000	5.500000	0.375000	0.375000	1.000000	1.000000	0.500000	0.500000	0.577350	0.070313	0.187500	0.216506	0.221906	1.000000	1.000000	0.000000
FL_2x0.8125	81	2.0000	0.8125	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.625000	5.525000	5.625000	0.406250	0.406250	1.000000	1.000000	0.541667	0.541667	0.577350	0.089396	0.220052	0.234549	0.245661	1.083333	1.083333	0.000000
FL_2x0.875	81	2.0000	0.8750	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.750000	5.950000	5.750000	0.437500	0.437500	1.000000	1.000000	0.583333	0.583333	0.577350	0.111654	0.255208	0.252591	0.306824	1.166667	1.166667	0.000000
FL_2x0.9375	81	2.0000	0.9375	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.875000	6.375000	5.875000	0.468750	0.468750	1.000000	1.000000	0.625000	0.625000	0.577350	0.137329	0.292969	0.270633	0.377380	1.250000	1.250000	0.000000
FL_2x1	81	2.0000	1.0000	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	2.000000	6.800000	6.000000	0.500000	0.500000	1.000000	1.000000	0.666667	0.666667	0.577350	0.166667	0.333333	0.288675	0.458000	1.333333	1.333333	0.000000
FL_3x0.1875	81	3.0000	0.1875	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.562500	1.912500	6.375000	0.093750	0.093750	1.500000	1.500000	0.421875	0.281250	0.866025	0.001648	0.017578	0.054127	0.006585	0.375000	0.375000	0.000000
FL_3x0.25	81	3.0000	0.2500	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.750000	2.550000	6.500000	0.125000	0.125000	1.500000	1.500000	0.562500	0.375000	0.866025	0.003906	0.031250	0.072169	0.015609	0.500000	0.500000	0.000000
FL_3x0.3125	81	3.0000	0.3125	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	0.937500	3.187500	6.625000	0.156250	0.156250	1.500000	1.500000	0.703125	0.468750	0.866025	0.007629	0.048828	0.090211	0.028564	0.625000	0.625000	0.000000
FL_3x0.375	81	3.0000	0.3750	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.125000	3.825000	6.750000	0.187500	0.187500	1.500000	1.500000	0.843750	0.562500	0.866025	0.013184	0.070313	0.108253	0.048568	0.750000	0.750000	0.000000
FL_3x0.4375	81	3.0000	0.4375	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.312500	4.462500	6.875000	0.218750	0.218750	1.500000	1.500000	0.984375	0.656250	0.866025	0.020935	0.095703	0.126295	0.074864	0.875000	0.875000	0.000000
FL_3x0.5	81	3.0000	0.5000	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.500000	5.100000	7.000000	0.250000	0.250000	1.500000	1.500000	1.125000	0.750000	0.866025	0.031250	0.125000	0.144338	0.111750	1.000000	1.000000	0.000000
FL_3x0.5625	81	3.0000	0.5625	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.687500	5.737500	7.125000	0.281250	0.281250	1.500000	1.500000	1.265625	0.843750	0.866025	0.044495	0.158203	0.162380	0.159113	1.125000	1.125000	0.000000
FL_3x0.625	81	3.0000	0.6250	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	1.875000	6.375000	7.250000	0.312500	0.312500	1.500000	1.500000	1.406250	0.937500	0.866025	0.061035	0.195313	0.180422	0.205811	1.250000	1.250000	0.000000
FL_3x0.6875	81	3.0000	0.6875	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	2.062500	7.012500	7.375000	0.343750	0.343750	1.500000	1.500000	1.546875	1.031250	0.866025	0.081238	0.236328	0.198464	0.273934	1.375000	1.375000	0.000000
FL_3x0.75	81	3.0000	0.7500	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	2.250000	7.650000	7.500000	0.375000	0.375000	1.500000	1.500000	1.687500	1.125000	0.866025	0.105469	0.281250	0.216506	0.355641	1.500000	1.500000	0.000000
FL_3x0.8125	81	3.0000	0.8125	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	2.437500	8.287500	7.625000	0.406250	0.406250	1.500000	1.500000	1.828125	1.218750	0.866025	0.134094	0.330078	0.234549	0.452166	1.625000	1.625000	0.000000
FL_3x0.875	81	3.0000	0.8750	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	2.625000	8.925000	7.750000	0.437500	0.437500	1.500000	1.500000	1.968750	1.312500	0.866025	0.167480	0.382813	0.252591	0.528568	1.750000	1.750000	0.000000
FL_3x0.9375	81	3.0000	0.9375	0.000	0.000	0.000	0.000	0.0000	0.00	0.00	2.812500	9.562500	7.875000	0.468750	0.468750	1.500000	1.500000	2.109375	1.406250	0.866025	0.205994	0.439453	0.270633	0.650116	1.875000	1.875000	0.000000
